account_id,account_name,country,created_date,status
A0002969,Acct-2K4DBI,DE,2024-01-22,active
A0002970,Acct-T4CW6L,US,2023-07-10,suspended
A0002971,Acct-1A198U,FR,2022-07-31,active
A0002972,Acct-LMX5ZF,DE,2024-07-31,active
A0002973,Acct-E7AJG8,FR,2024-03-14,churned
A0002974,Acct-SJXFVN,FR,2021-08-22,active
A0002975,Acct-YOK65N,FR,2024-03-12,trial
A0002976,Acct-Y3TWE0,DE,2022-05-21,trial
A0002977,Acct-JUJVE4,FR,2023-11-17,trial
A0002978,Acct-DEJCDG,DE,2022-02-19,active
A0002979,Acct-6OFB1A,FR,2022-05-13,active
A0002980,Acct-DJCNHB,US,2024-01-03,active
A0002981,Acct-EG9CJD,PL,2024-09-26,active
A0002982,Acct-LW7MDT,US,2024-08-02,trial
A0002983,Acct-DX9NHN,DE,2022-03-11,trial
A0002984,Acct-8M3UU9,US,2022-09-01,active
A0002985,Acct-S04VP9,US,2021-03-06,active
A0002986,Acct-T9SH68,US,2021-02-12,churned
A0002987,Acct-SUZ7BY,US,2021-06-10,trial
A0002988,Acct-NDSG3Y,US,2024-06-09,churned
A0002989,Acct-D3BM2D,FR,2022-01-12,active
A0002990,Acct-BZXZ5M,PL,2024-05-15,trial
A0002991,Acct-KI83W3,DE,2021-08-18,active
A0002992,Acct-PSF11M,US,2023-01-04,suspended
A0002993,Acct-PWIUIQ,US,2022-05-03,active
A0002994,Acct-G390LD,FR,2021-12-10,churned
A0002995,Acct-5T0FZT,US,2021-11-19,suspended
A0002996,Acct-Y0K6S1,PL,2023-12-08,churned
A0002997,Acct-CAQP9I,DE,2023-04-16,active
A0002998,Acct-1YERW3,DE,2022-04-24,suspended
A0002999,Acct-54NLCO,FR,2021-10-29,trial
A0003000,Acct-S7D2ZD,US,2024-01-25,suspended
A0003001,Acct-UN4W3E,FR,2023-10-03,trial
A0003002,Acct-WDBOTB,PL,2022-10-20,active
A0003003,Acct-KM7101,DE,2023-11-30,trial
A0003004,Acct-DHJL23,DE,2021-04-29,trial
A0003005,Acct-199L75,DE,2021-11-10,suspended
A0003006,Acct-X6BHIM,US,2024-09-11,churned
A0003007,Acct-850RH9,DE,2021-08-04,suspended
A0003008,Acct-1YTYY8,PL,2021-01-08,trial
A0003009,Acct-OY57FB,DE,2023-07-23,churned
A0003010,Acct-JWNK1O,DE,2021-06-25,trial
A0003011,Acct-TSO2E7,US,2024-07-25,active
A0003012,Acct-WM9DGQ,US,2024-07-24,churned
A0003013,Acct-B3C4MV,PL,2023-06-23,suspended
A0003014,Acct-HQVR6S,DE,2022-08-24,suspended
A0003015,Acct-03H4SA,DE,2022-11-24,active
A0003016,Acct-1OC2W9,DE,2023-07-10,churned
A0003017,Acct-R8QAP4,DE,2024-03-20,suspended
A0003018,Acct-VVPZIN,FR,2022-05-04,churned
A0003019,Acct-DF5581,FR,2022-08-05,trial
A0003020,Acct-MSJ8TK,PL,2021-06-22,churned
A0003021,Acct-S9L0JU,PL,2021-12-12,active
A0003022,Acct-VKIFSS,PL,2023-01-18,active
A0003023,Acct-YCFLWT,PL,2024-04-29,churned
A0003024,Acct-VGVBU1,US,2024-03-27,suspended
A0003025,Acct-LW10E3,FR,2023-08-09,churned
A0003026,Acct-HAIDWW,DE,2022-02-09,suspended
A0003027,Acct-NOOY0W,US,2023-01-17,trial
A0003028,Acct-6VXUDD,US,2021-01-31,churned
A0003029,Acct-3V2UIJ,US,2022-03-02,suspended
A0003030,Acct-RUEUIW,US,2024-09-12,trial
A0003031,Acct-ZFL569,US,2021-07-23,active
A0003032,Acct-5M0QMJ,FR,2021-03-15,active
A0003033,Acct-RDU1X4,US,2022-12-09,trial
A0003034,Acct-S11BTW,DE,2022-03-02,suspended
A0003035,Acct-WRTJKW,US,2023-02-02,active
A0003036,Acct-2TCMZ4,US,2022-04-16,suspended
A0003037,Acct-CP3E7X,PL,2021-12-13,active
A0003038,Acct-8X0K34,US,2023-07-24,active
A0003039,Acct-8V7DZH,FR,2021-09-23,trial
A0003040,Acct-AT91BW,PL,2021-04-28,trial
A0003041,Acct-HOA5ND,FR,2023-03-20,trial
A0003042,Acct-T5N99Y,DE,2023-02-13,churned
A0003043,Acct-WUDMG3,DE,2023-01-29,churned
A0003044,Acct-XKTB9D,FR,2022-09-06,active
A0003045,Acct-P482V5,US,2021-08-05,trial
A0003046,Acct-TN4XW2,FR,2021-07-20,trial
A0003047,Acct-V55MFA,PL,2023-09-17,active
A0003048,Acct-YIYAA8,FR,2023-10-21,active
A0003049,Acct-W6C8TI,PL,2021-12-25,trial
A0003050,Acct-MU2U8J,DE,2021-10-14,active
A0003051,Acct-2FIKIG,US,2022-11-08,active
A0003052,Acct-K631DP,FR,2021-10-28,suspended
A0003053,Acct-622HC2,US,2023-01-01,trial
A0003054,Acct-DFSW7J,FR,2022-04-21,suspended
A0003055,Acct-FQ1GSU,PL,2024-02-11,churned
A0003056,Acct-PMQALT,US,2022-10-31,churned
A0003057,Acct-Y6NRI1,US,2022-10-19,trial
A0003058,Acct-N92XEG,PL,2023-11-13,suspended
A0003059,Acct-9H26XR,FR,2021-03-14,active
A0003060,Acct-48WNLV,DE,2024-01-08,trial
A0003061,Acct-112217,FR,2022-06-11,suspended
A0003062,Acct-ZGQJUO,PL,2021-10-12,suspended
A0003063,Acct-OPYLJM,PL,2024-03-22,trial
A0003064,Acct-6UW1A7,PL,2023-11-30,trial
A0003065,Acct-MARCTW,US,2024-09-11,suspended
A0003066,Acct-W8KLPY,PL,2024-10-29,trial
A0003067,Acct-D08RT4,PL,2021-12-26,active
A0003068,Acct-YULWVZ,DE,2021-08-22,trial
A0003069,Acct-B1IE7A,FR,2021-11-29,churned
A0003070,Acct-N18XKZ,US,2024-01-29,trial
A0003071,Acct-6S7URT,DE,2024-10-08,churned
A0003072,Acct-CAIFAX,DE,2022-09-30,trial
A0003073,Acct-SUJ9ZC,FR,2021-03-02,churned
A0003074,Acct-D1BFSY,FR,2022-08-24,suspended
A0003075,Acct-EYZQOZ,US,2022-09-07,churned
A0003076,Acct-18HI22,FR,2024-05-27,suspended
A0003077,Acct-RC8K9B,FR,2023-01-30,suspended
A0003078,Acct-2D4FKD,DE,2023-04-09,suspended
A0003079,Acct-2BUU3U,DE,2022-03-13,trial
A0003080,Acct-QX2MW9,US,2022-06-28,trial
A0003081,Acct-YDE00D,PL,2021-05-29,active
A0003082,Acct-WL43I9,FR,2024-05-11,churned
A0003083,Acct-F6D4W8,US,2024-04-10,suspended
A0003084,Acct-9ICEYP,US,2023-03-19,trial
A0003085,Acct-J8KFI2,DE,2024-06-05,churned
A0003086,Acct-NMO82T,PL,2023-03-26,active
A0003087,Acct-J4F8QT,PL,2021-11-30,trial
A0003088,Acct-ZI2HD0,PL,2021-09-16,trial
A0003089,Acct-M1EA85,FR,2021-09-27,suspended
A0003090,Acct-UW7W34,FR,2024-04-25,churned
A0003091,Acct-6GR0T3,PL,2022-07-05,suspended
A0003092,Acct-DBFU7Y,FR,2024-08-02,trial
A0003093,Acct-5IXMHK,US,2021-06-26,active
A0003094,Acct-XJ4IHB,US,2021-08-12,suspended
A0003095,Acct-VD6EVR,DE,2021-11-08,trial
A0003096,Acct-8VLUNF,US,2023-12-24,suspended
A0003097,Acct-Y6UFIO,FR,2023-01-06,active
A0003098,Acct-J96LVW,PL,2024-03-29,active
A0003099,Acct-Q2Y9EI,PL,2022-11-01,active
A0003100,Acct-GA3X57,DE,2023-06-06,churned
A0003101,Acct-SRQTJG,PL,2024-04-08,suspended
A0003102,Acct-VHAP63,US,2022-04-04,active
A0003103,Acct-3SYV1M,DE,2021-11-27,suspended
A0003104,Acct-WTZZIV,FR,2022-08-25,churned
A0003105,Acct-D3P6Y8,DE,2022-05-09,active
A0003106,Acct-V451LD,DE,2022-03-14,churned
A0003107,Acct-GBWEYK,US,2021-04-04,trial
A0003108,Acct-TB3L5J,DE,2021-09-02,active
A0003109,Acct-GTRH63,FR,2023-08-03,suspended
A0003110,Acct-9HFVJI,DE,2021-03-13,churned
A0003111,Acct-RUHMW9,DE,2023-01-19,active
A0003112,Acct-46BJEC,DE,2023-03-27,churned
A0003113,Acct-LBLUSB,DE,2022-03-27,trial
A0003114,Acct-XGQSS3,FR,2024-08-02,active
A0003115,Acct-6KT33E,US,2023-09-06,trial
A0003116,Acct-LY9SXQ,US,2024-09-26,churned
A0003117,Acct-VGE5YH,FR,2022-09-11,trial
A0003118,Acct-5WBEA8,FR,2022-11-29,suspended
A0003119,Acct-7TB8UW,US,2021-05-12,active
A0003120,Acct-S9C50M,US,2023-07-11,trial
A0003121,Acct-SPFTCO,PL,2021-07-16,suspended
A0003122,Acct-UQALY3,US,2024-02-23,churned
A0003123,Acct-E7A1NH,PL,2024-07-15,trial
A0003124,Acct-89RLUA,PL,2023-01-14,active
A0003125,Acct-TBIP7G,FR,2022-10-22,active
A0003126,Acct-OD2289,FR,2023-02-18,active
A0003127,Acct-CPERM2,US,2021-01-31,suspended
A0003128,Acct-HR885R,FR,2022-05-17,churned
A0003129,Acct-NZUDGL,PL,2021-11-08,active
A0003130,Acct-E6B8AZ,US,2021-12-26,trial
A0003131,Acct-JG6Q54,US,2021-07-23,suspended
A0003132,Acct-VL55TQ,DE,2023-10-25,suspended
A0003133,Acct-SXSD5J,PL,2024-09-22,trial
A0003134,Acct-EVKWJZ,DE,2023-09-08,churned
A0003135,Acct-0Y1VRA,DE,2021-05-09,active
A0003136,Acct-SEWUDY,DE,2023-12-16,suspended
A0003137,Acct-QSWNEN,DE,2023-01-28,active
A0003138,Acct-O8DDFA,US,2021-10-23,suspended
A0003139,Acct-EGB17I,DE,2021-12-07,suspended
A0003140,Acct-V97FFQ,PL,2022-04-04,trial
A0003141,Acct-XX14BC,DE,2021-03-11,trial
A0003142,Acct-W10429,DE,2023-08-30,suspended
A0003143,Acct-WXJBGE,DE,2021-12-13,churned
A0003144,Acct-T76U1B,PL,2023-09-06,suspended
A0003145,Acct-YMRTHN,FR,2021-02-16,suspended
A0003146,Acct-YF9VFR,DE,2023-02-07,active
A0003147,Acct-75GGXK,US,2022-04-26,trial
A0003148,Acct-4D15E8,PL,2021-11-12,active
A0003149,Acct-DQ8VHE,US,2021-06-13,trial
A0003150,Acct-W2W7Z1,FR,2024-09-26,active
A0003151,Acct-SPZTBO,US,2022-10-16,suspended
A0003152,Acct-TOH9K2,FR,2023-08-17,trial
A0003153,Acct-R473ZM,PL,2021-01-19,active
A0003154,Acct-DOI659,PL,2024-01-05,active
A0003155,Acct-55M3CT,US,2023-06-19,churned
A0003156,Acct-UXQM41,DE,2021-07-08,churned
A0003157,Acct-6VF4X9,US,2022-09-23,churned
A0003158,Acct-0YGGG5,FR,2024-09-04,trial
A0003159,Acct-ULNELJ,FR,2023-09-23,active
A0003160,Acct-4ETU8K,PL,2021-02-04,suspended
A0003161,Acct-JUVK9U,DE,2022-10-30,churned
A0003162,Acct-XLZV24,PL,2024-04-11,active
A0003163,Acct-0UTN60,FR,2024-04-27,trial
A0003164,Acct-RG63EO,PL,2021-12-14,trial
A0003165,Acct-MO1TN8,DE,2021-07-16,active
A0003166,Acct-9VLN37,FR,2023-10-21,active
A0003167,Acct-OVCFD2,PL,2021-12-31,trial
A0003168,Acct-XU1V47,PL,2021-09-23,churned
A0003169,Acct-NF2COJ,PL,2022-07-23,churned
A0003170,Acct-7MTZ3N,US,2021-08-25,churned
A0003171,Acct-ZUX4MM,US,2023-02-25,trial
A0003172,Acct-ZF1ATJ,US,2023-11-08,trial
A0003173,Acct-Z0VITD,US,2022-07-29,trial
A0003174,Acct-UHTPVE,FR,2021-12-10,trial
A0003175,Acct-QFJ30F,DE,2022-12-26,churned
A0003176,Acct-TSP1KI,FR,2023-03-19,suspended
A0003177,Acct-9DFU85,US,2021-04-01,churned
A0003178,Acct-OV7WMB,DE,2021-03-17,trial
A0003179,Acct-Z2QBNL,PL,2024-07-05,active
A0003180,Acct-5N4P24,DE,2022-08-09,trial
A0003181,Acct-6K49W7,FR,2023-07-11,suspended
A0003182,Acct-CXAFKF,US,2021-08-06,churned
A0003183,Acct-NDXO1U,PL,2023-10-16,trial
A0003184,Acct-SD7Y4K,FR,2022-01-30,trial
A0003185,Acct-4CKSWO,DE,2024-09-16,suspended
A0003186,Acct-MF31Z1,PL,2021-07-23,active
A0003187,Acct-5N926F,US,2022-12-18,churned
A0003188,Acct-5GKOM1,FR,2023-05-28,suspended
A0003189,Acct-KHO13T,PL,2024-10-26,trial
A0003190,Acct-BTFQSI,PL,2024-01-31,trial
A0003191,Acct-MLPD77,DE,2022-05-12,churned
A0003192,Acct-BI5XF1,DE,2022-03-05,active
A0003193,Acct-1GXZCK,PL,2022-07-10,suspended
A0003194,Acct-VCO1FB,PL,2021-08-21,active
A0003195,Acct-5JHG2D,FR,2022-01-04,trial
A0003196,Acct-HZ1Q3J,FR,2021-06-03,trial
A0003197,Acct-CCWYG9,FR,2023-06-27,suspended
A0003198,Acct-B8V8OF,DE,2024-01-04,active
A0003199,Acct-3D5FKR,US,2022-12-30,churned
A0003200,Acct-CVIJ6C,DE,2021-11-14,trial
A0003201,Acct-S9KRT3,US,2021-08-31,trial
A0003202,Acct-1KHLX6,US,2022-10-26,trial
A0003203,Acct-STM8LN,US,2021-11-08,churned
A0003204,Acct-ERITZ9,PL,2022-11-12,trial
A0003205,Acct-59NIZK,US,2022-04-08,suspended
A0003206,Acct-DUYIGJ,US,2024-02-27,suspended
A0003207,Acct-F6N075,DE,2021-05-06,suspended
A0003208,Acct-NFPNX9,US,2022-09-09,suspended
A0003209,Acct-YHO7GH,FR,2021-07-09,churned
A0003210,Acct-WM0ZNC,DE,2021-03-24,churned
A0003211,Acct-SHX5Y4,FR,2023-03-16,trial
A0003212,Acct-AD7XNM,FR,2022-03-29,active
A0003213,Acct-ESQIGF,US,2021-04-07,suspended
A0003214,Acct-GTWWA9,US,2022-12-16,trial
A0003215,Acct-DX9AV3,FR,2024-01-21,churned
A0003216,Acct-REE2UE,PL,2022-07-27,churned
A0003217,Acct-J3U2AS,PL,2022-06-04,trial
A0003218,Acct-I9TC9K,PL,2022-06-25,active
A0003219,Acct-LOYQ9E,PL,2023-12-15,suspended
A0003220,Acct-MUKZ00,DE,2023-05-28,active
A0003221,Acct-XR947L,FR,2022-12-07,churned
A0003222,Acct-V9F5BN,PL,2021-08-06,active
A0003223,Acct-1QEH86,FR,2021-12-28,churned
A0003224,Acct-27WWWZ,FR,2021-11-03,suspended
A0003225,Acct-A4ORH3,PL,2023-08-31,trial
A0003226,Acct-GIE48L,FR,2022-06-14,suspended
A0003227,Acct-MKRB8R,US,2023-08-16,active
A0003228,Acct-2S330F,DE,2022-01-17,trial
A0003229,Acct-QXGF5J,FR,2022-06-10,active
A0003230,Acct-V3P6IW,DE,2021-11-05,churned
A0003231,Acct-6SU2NQ,FR,2024-01-14,suspended
A0003232,Acct-ISGR06,DE,2023-05-13,trial
A0003233,Acct-E8UUQ2,DE,2023-04-29,churned
A0003234,Acct-K02BT9,FR,2024-05-11,trial
A0003235,Acct-OQCHT7,FR,2021-12-05,churned
A0003236,Acct-CP1SHW,US,2024-04-30,active
A0003237,Acct-6Z32JZ,US,2021-08-27,suspended
A0003238,Acct-WFNEK5,US,2024-05-05,churned
A0003239,Acct-0ILHME,FR,2021-07-29,active
A0003240,Acct-GPF0FL,DE,2023-04-30,churned
A0003241,Acct-5TF3TN,US,2021-04-15,active
A0003242,Acct-J8PPTM,PL,2021-12-23,suspended
A0003243,Acct-CWVJ0S,PL,2022-12-27,suspended
A0003244,Acct-QUF05H,PL,2022-11-24,trial
A0003245,Acct-XL3AS1,FR,2023-09-07,suspended
A0003246,Acct-THCMBG,FR,2024-09-04,active
A0003247,Acct-Q5Y77Y,DE,2023-09-30,trial
A0003248,Acct-QX3C3I,US,2022-03-31,suspended
A0003249,Acct-0WRM3I,DE,2023-04-21,active
A0003250,Acct-L98REG,FR,2021-03-28,trial
A0003251,Acct-MGIKVS,PL,2022-08-21,active
A0003252,Acct-2P9YC6,DE,2023-11-18,active
A0003253,Acct-E1KVTG,FR,2023-04-25,trial
A0003254,Acct-JU8DT4,FR,2021-04-19,suspended
A0003255,Acct-EPJ304,DE,2021-12-13,churned
A0003256,Acct-CUU5SV,US,2021-11-09,churned
A0003257,Acct-UFLELO,DE,2024-05-26,churned
A0003258,Acct-TPVZVI,US,2023-04-15,trial
A0003259,Acct-CI8UXG,DE,2021-06-19,churned
A0003260,Acct-3IRRSS,PL,2022-10-26,suspended
A0003261,Acct-B46JKQ,DE,2024-01-25,active
A0003262,Acct-19V71A,US,2023-11-24,active
A0003263,Acct-28D1RO,US,2024-07-02,trial
A0003264,Acct-EG4T5W,PL,2021-12-08,active
A0003265,Acct-1IGAHW,FR,2024-10-13,active
A0003266,Acct-W3Y867,FR,2023-06-05,suspended
A0003267,Acct-7Y9FZ1,FR,2023-12-04,suspended
A0003268,Acct-I7PLTE,DE,2024-01-16,active
A0003269,Acct-Y53X75,US,2024-08-17,active
A0003270,Acct-UG5L7G,PL,2022-01-09,suspended
A0003271,Acct-9PUMM0,US,2023-05-11,active
A0003272,Acct-9G3MLH,PL,2023-01-24,suspended
A0003273,Acct-KD0GVE,PL,2021-07-03,active
A0003274,Acct-KCYW8A,PL,2024-03-15,trial
A0003275,Acct-VFW8LS,PL,2022-03-01,suspended
A0003276,Acct-LB5GX7,US,2022-08-06,churned
A0003277,Acct-5KSRGO,FR,2021-04-02,trial
A0003278,Acct-QIBHFG,PL,2023-05-22,churned
A0003279,Acct-H1J2UX,US,2024-02-19,active
A0003280,Acct-F13EUE,FR,2022-03-02,churned
A0003281,Acct-7QEI1N,US,2021-10-24,suspended
A0003282,Acct-DYFGXU,US,2024-09-20,trial
A0003283,Acct-0B90TX,FR,2023-11-13,active
A0003284,Acct-PEWPPI,DE,2024-08-06,active
A0003285,Acct-5U8Q5D,DE,2023-05-18,trial
A0003286,Acct-07GCAY,FR,2023-02-12,trial
A0003287,Acct-DOAG61,PL,2022-03-02,churned
A0003288,Acct-VVCFGM,PL,2021-11-16,churned
A0003289,Acct-EOUERW,PL,2023-06-20,trial
A0003290,Acct-N8JE5C,PL,2021-10-25,active
A0003291,Acct-YNQEW4,US,2021-02-14,churned
A0003292,Acct-0CJMWA,DE,2023-03-24,churned
A0003293,Acct-66PLGI,PL,2024-04-27,suspended
A0003294,Acct-UVNEOD,FR,2024-08-21,churned
A0003295,Acct-1KTV5F,DE,2022-10-30,suspended
A0003296,Acct-IGCCCV,US,2021-01-18,churned
A0003297,Acct-DXLNNI,DE,2023-05-11,active
A0003298,Acct-ZYBZRO,US,2024-04-24,suspended
A0003299,Acct-G4JIBZ,PL,2024-07-07,active
A0003300,Acct-GIKDWA,DE,2024-05-14,churned
A0003301,Acct-UWXYST,FR,2022-11-17,trial
A0003302,Acct-LEHALT,DE,2021-10-09,churned
A0003303,Acct-5JI90G,US,2024-09-11,trial
A0003304,Acct-8DF3AV,DE,2021-12-23,active
A0003305,Acct-U0KHTR,FR,2021-06-12,trial
A0003306,Acct-U7QJY6,PL,2022-01-10,active
A0003307,Acct-BS4RFC,PL,2021-08-15,trial
A0003308,Acct-2T0MGC,PL,2023-04-30,active
A0003309,Acct-NN9C0E,US,2024-08-02,churned
A0003310,Acct-RP1P0Q,DE,2024-07-15,churned
A0003311,Acct-3AYXC3,US,2022-10-16,churned
A0003312,Acct-F4HIIR,US,2024-01-02,active
A0003313,Acct-NU8QBP,DE,2023-09-27,trial
A0003314,Acct-OQS6UZ,PL,2023-06-09,trial
A0003315,Acct-M97W2U,US,2023-03-07,suspended
A0003316,Acct-N2PKAM,US,2021-02-02,churned
A0003317,Acct-BT6FEC,US,2024-08-01,trial
A0003318,Acct-AJS9M9,PL,2021-08-16,trial
A0003319,Acct-GHECBA,US,2021-08-30,churned
A0003320,Acct-IVO6OK,PL,2021-03-12,suspended
A0003321,Acct-ESFN28,PL,2022-04-21,active
A0003322,Acct-TELAH6,US,2024-09-29,active
A0003323,Acct-FTLLDU,FR,2024-05-24,active
A0003324,Acct-HKZLGP,DE,2024-06-21,churned
A0003325,Acct-QG5B0R,US,2023-07-06,churned
A0003326,Acct-4KXHJI,FR,2022-03-07,suspended
A0003327,Acct-FGRY9I,FR,2023-01-06,trial
A0003328,Acct-V41YK2,FR,2022-01-19,churned
A0003329,Acct-M48VJM,DE,2021-11-02,suspended
A0003330,Acct-Q9AVPQ,PL,2022-05-11,trial
A0003331,Acct-3GBORC,PL,2024-08-16,churned
A0003332,Acct-XN6H70,PL,2022-07-16,trial
A0003333,Acct-VTI240,DE,2021-06-10,active
A0003334,Acct-L0S72J,FR,2023-01-16,churned
A0003335,Acct-U4GGSI,FR,2024-06-06,trial
A0003336,Acct-IMBEDT,DE,2024-08-15,churned
A0003337,Acct-3GPG8O,PL,2022-05-12,suspended
A0003338,Acct-0D5H0E,FR,2023-12-25,active
A0003339,Acct-6XHTB3,PL,2021-07-01,active
A0003340,Acct-NFD425,DE,2024-04-29,active
A0003341,Acct-CVL8CH,PL,2023-02-13,suspended
A0003342,Acct-3LGTJR,DE,2024-09-26,trial
A0003343,Acct-TF7LR5,US,2021-11-12,suspended
A0003344,Acct-JGB83V,US,2023-09-23,active
A0003345,Acct-2EM2B9,FR,2022-11-03,churned
A0003346,Acct-PX6A3D,US,2021-06-24,suspended
A0003347,Acct-BRBPOJ,PL,2021-04-02,trial
A0003348,Acct-8KW8R8,PL,2021-04-06,trial
A0003349,Acct-L7CU1Q,US,2021-05-29,trial
A0003350,Acct-ESTIST,DE,2024-01-10,active
A0003351,Acct-LFI3JQ,PL,2021-01-29,active
A0003352,Acct-JS7WPS,PL,2022-08-02,churned
A0003353,Acct-XMZQMQ,US,2021-07-15,trial
A0003354,Acct-UELMQ2,DE,2023-10-25,churned
A0003355,Acct-WDCY2G,PL,2022-12-11,trial
A0003356,Acct-4ONR4A,DE,2023-05-19,trial
A0003357,Acct-I6UNIG,DE,2023-04-28,suspended
A0003358,Acct-N1L6L2,DE,2024-02-18,trial
A0003359,Acct-FJ7SOD,DE,2022-02-04,churned
A0003360,Acct-CTO91Z,US,2021-05-12,churned
A0003361,Acct-GAMJ64,DE,2022-01-24,churned
A0003362,Acct-ERTMBW,DE,2022-08-10,suspended
A0003363,Acct-5UBELY,FR,2021-12-20,suspended
A0003364,Acct-Y1ZESL,DE,2022-02-10,trial
A0003365,Acct-PCW6R8,DE,2022-05-17,active
A0003366,Acct-V1LRPA,DE,2021-05-10,active
A0003367,Acct-WXG0LC,PL,2024-09-29,churned
A0003368,Acct-4RFE7B,DE,2023-01-15,churned
A0003369,Acct-LXYIS4,US,2021-06-21,suspended
A0003370,Acct-P1J816,PL,2024-08-13,active
A0003371,Acct-M1AWQ9,US,2022-12-11,suspended
A0003372,Acct-F7X0TJ,DE,2021-12-15,suspended
A0003373,Acct-56T362,PL,2023-08-26,suspended
A0003374,Acct-P7ZWYD,PL,2023-05-20,churned
A0003375,Acct-7CKC9J,US,2024-09-04,active
A0003376,Acct-2HMOH0,US,2022-01-19,active
A0003377,Acct-HWY3AT,US,2023-05-23,active
A0003378,Acct-8VS754,DE,2024-07-04,churned
A0003379,Acct-Y7HSL1,FR,2023-06-15,active
A0003380,Acct-7LHXNP,FR,2024-01-09,suspended
A0003381,Acct-1OCOPS,FR,2023-04-18,active
A0003382,Acct-RZ7TBR,DE,2021-11-16,suspended
A0003383,Acct-PC0YMF,FR,2022-02-18,churned
A0003384,Acct-U995MT,FR,2024-06-01,churned
A0003385,Acct-5IYEOC,DE,2023-05-21,churned
A0003386,Acct-IB3EQU,FR,2023-08-06,churned
A0003387,Acct-BVJ3F1,US,2023-12-28,churned
A0003388,Acct-VIBYQC,FR,2024-07-31,suspended
A0003389,Acct-M1JY89,US,2023-06-19,churned
A0003390,Acct-94VBTU,PL,2021-10-14,trial
A0003391,Acct-VOWHWS,PL,2024-06-21,active
A0003392,Acct-OHZZQI,PL,2021-08-09,active
A0003393,Acct-1UHVWB,FR,2021-12-15,suspended
A0003394,Acct-QEZ7DE,PL,2022-06-04,active
A0003395,Acct-6TLKCZ,PL,2022-02-26,churned
A0003396,Acct-D44VM7,US,2023-11-05,suspended
A0003397,Acct-JLWX8Q,PL,2023-06-21,suspended
A0003398,Acct-2OYY3K,PL,2022-02-21,churned
A0003399,Acct-MMAQJZ,FR,2021-09-12,active
A0003400,Acct-EU3QAN,FR,2021-06-04,active
A0003401,Acct-FGBUAD,FR,2024-06-25,suspended
A0003402,Acct-WNJI08,PL,2021-09-25,suspended
A0003403,Acct-YEXR7T,FR,2023-06-20,churned
A0003404,Acct-PFW6VD,US,2022-08-01,churned
A0003405,Acct-X2SX55,DE,2024-07-14,churned
A0003406,Acct-S3IDM8,DE,2024-03-02,suspended
A0003407,Acct-RVM89Y,FR,2024-08-02,active
A0003408,Acct-V1GL6C,PL,2023-11-17,trial
A0003409,Acct-FGWZ8R,US,2022-02-08,active
A0003410,Acct-08MFMO,US,2024-02-09,suspended
A0003411,Acct-ZPW5CE,DE,2023-09-18,suspended
A0003412,Acct-SHCHFU,FR,2021-12-03,active
A0003413,Acct-Y0WK77,US,2024-03-26,churned
A0003414,Acct-MSKMSZ,FR,2023-07-20,suspended
A0003415,Acct-2PXC09,FR,2021-10-21,trial
A0003416,Acct-Y0TZ5P,DE,2022-01-30,suspended
A0003417,Acct-T5E44E,PL,2024-08-23,trial
A0003418,Acct-3FB770,DE,2022-04-08,churned
A0003419,Acct-PN16CV,DE,2021-05-14,trial
A0003420,Acct-O6DRZP,DE,2021-10-22,active
A0003421,Acct-I8Z9ID,US,2023-08-24,suspended
A0003422,Acct-3DONTP,DE,2021-10-23,active
A0003423,Acct-9WT1GE,US,2023-12-04,active
A0003424,Acct-MPT0JG,DE,2024-01-30,churned
A0003425,Acct-RR2XQO,FR,2021-06-04,trial
A0003426,Acct-S02CDC,FR,2022-12-13,trial
A0003427,Acct-GIU0MQ,US,2022-04-26,churned
A0003428,Acct-N1F87O,PL,2024-01-05,churned
A0003429,Acct-98K7EX,US,2023-11-21,trial
A0003430,Acct-FVHEER,FR,2023-12-03,churned
A0003431,Acct-2CRD5A,FR,2021-01-28,active
A0003432,Acct-CH19O0,FR,2022-11-22,trial
A0003433,Acct-FHWL1Z,PL,2024-10-18,churned
A0003434,Acct-TPJS7Z,PL,2023-05-09,churned
A0003435,Acct-64HNQ6,FR,2021-06-22,trial
A0003436,Acct-0QNV0Z,PL,2022-02-07,trial
A0003437,Acct-MGAMT1,US,2021-10-10,trial
A0003438,Acct-FHO7ES,PL,2022-09-25,suspended
A0003439,Acct-8549OF,DE,2024-09-30,churned
A0003440,Acct-3Y8X78,FR,2023-01-06,trial
A0003441,Acct-AJYOTH,US,2023-09-30,suspended
A0003442,Acct-LOEFXR,DE,2021-10-19,suspended
A0003443,Acct-X4WS0E,FR,2024-04-08,trial
A0003444,Acct-48WE4N,DE,2024-01-10,suspended
A0003445,Acct-UHEZ93,FR,2024-04-03,active
A0003446,Acct-FRUA4L,US,2023-07-05,active
A0003447,Acct-8QICL4,DE,2021-10-06,active
A0003448,Acct-VO5LPM,PL,2022-04-22,active
A0003449,Acct-3ZPF3N,DE,2022-11-16,trial
A0003450,Acct-AOGZY8,DE,2022-07-02,trial
A0003451,Acct-4NFU3S,PL,2024-10-02,active
A0003452,Acct-BO8V2O,US,2021-01-08,trial
A0003453,Acct-C8K1NT,PL,2024-03-09,suspended
A0003454,Acct-7CYPSW,US,2023-10-23,active
A0003455,Acct-BESLZJ,US,2022-05-15,suspended
A0003456,Acct-NLF71X,FR,2023-02-05,active
A0003457,Acct-Q9ET5M,FR,2021-03-20,active
A0003458,Acct-BFGPV5,FR,2021-07-10,churned
